antecedents,consequents,support,confidence,lift,business_score,business_strategy,execution_priority
"PR4-MOBILE-ADLD12-02, REDMI PAD 2 4/128GB GRAY","IPHONE 13 128GB STARLIGHT, OPPO A5I 4/128GB RED",0.012,1.0,19.23076923076923,0.23076923076923075,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, IPHONE 15 128GB BLUE",OPPO A3X 4/64GB OCEAN BLUE,0.012,1.0,19.23076923076923,0.23076923076923075,Bundling Utama,Prioritas Tinggi
"OPPO A3X 4/128GB OCEAN BLUE, TECNO CAMON 40 8/256 BLACK","IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,19.23076923076923,0.23076923076923075,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), POLYTRON 43 FHD SMART TV 43CV8869",OPPO A3X 4/64GB OCEAN BLUE,0.012,1.0,19.23076923076923,0.23076923076923075,Bundling Utama,Prioritas Tinggi
"IPHONE 15 128GB BLUE, POLYTRON 43 FHD SMART TV 43CV8869",OPPO A3X 4/64GB OCEAN BLUE,0.012,1.0,19.23076923076923,0.23076923076923075,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/128GB OCEAN BLUE, TECNO CAMON 40 8/256 BLACK","IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,19.23076923076923,0.23076923076923075,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, IPHONE 15 128GB BLUE, POLYTRON 43 FHD SMART TV 43CV8869",OPPO A3X 4/64GB OCEAN BLUE,0.012,1.0,19.23076923076923,0.23076923076923075,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",SAMSUNG GALAXY A56 5G 8/256 GRAPHITE,0.036,0.6923076923076923,9.109311740890687,0.22703207723450633,Bundling Utama,Prioritas Tinggi
"SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, SAMSUNG GALAXY TAB A9+ 8/128 GRAY","IPHONE 13 128GB MIDNIGHT, PR4-MOBILE-ADLD12-03",0.016,0.5714285714285714,23.809523809523807,0.2176870748299319,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), OPPO A3X 4/64GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.02,1.0,10.869565217391305,0.2173913043478261,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), OPPO A3X 4/64GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB MIDNIGHT, IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S)",0.012,0.6,30.0,0.216,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE","IPHONE 13 128GB MIDNIGHT, IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.6,30.0,0.216,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB MIDNIGHT, IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S)","MED LENS & SCREEN CLEANING WIPES (C), OPPO A3X 4/64GB OCEAN BLUE",0.012,0.6,30.0,0.216,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C)","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE",0.012,0.6,30.0,0.216,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/128GB OCEAN BLUE, TECNO CAMON 40 8/256 BLACK","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,17.857142857142858,0.2142857142857143,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, SAM GALAXY FIT3 - GRAY, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",REDMI PAD 2 4/128GB PURPLE,0.012,1.0,17.857142857142858,0.2142857142857143,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/128GB OCEAN BLUE, TECNO CAMON 40 8/256 BLACK","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,17.857142857142858,0.2142857142857143,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, OPPO A3X 4/128GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,17.857142857142858,0.2142857142857143,Bundling Utama,Prioritas Tinggi
"IPHONE 15 128GB BLUE, PR4-MOBILE-ADLD12-01",PR4-MOBILE-ADLD12-06,0.012,1.0,17.857142857142858,0.2142857142857143,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE, PR4-MOBILE-ADLD12-05","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,17.857142857142858,0.2142857142857143,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,17.857142857142858,0.2142857142857143,Bundling Utama,Prioritas Tinggi
"SAM GALAXY FIT3 - GRAY, SAMSUNG GALAXY A06 4/64 BLUE +CHARGER","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,17.857142857142858,0.2142857142857143,Bundling Utama,Prioritas Tinggi
"PR4-MOBILE-ADLD12-05, VIVO Y19S PRO 4/64GB BLACK","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,17.857142857142858,0.2142857142857143,Bundling Utama,Prioritas Tinggi
"OPPO A3X 4/128GB OCEAN BLUE, TECNO CAMON 40 8/256 BLACK","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,17.857142857142858,0.2142857142857143,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), PR4-MOBILE-ADLD12-05, VIVO Y19S PRO 4/64GB BLACK","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,17.857142857142858,0.2142857142857143,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, IT1 PLUG IT 40  - WHT, MED CLEANING WIPES LENS & SCREEN (S)","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,17.857142857142858,0.2142857142857143,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, OPPO A3X 4/128GB OCEAN BLUE, TECNO CAMON 40 8/256 BLACK","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,17.857142857142858,0.2142857142857143,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/128GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,17.857142857142858,0.2142857142857143,Bundling Utama,Prioritas Tinggi
"SAM GALAXY FIT3 - GRAY, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, SAMSUNG GALAXY A06 4/64 BLUE +CHARGER","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,17.857142857142858,0.2142857142857143,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), OPPO A3X 4/64GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S)",0.016,0.8,16.666666666666668,0.21333333333333335,Bundling Utama,Prioritas Tinggi
"REDMI PAD 2 4/128GB GRAY, XIAOMI GTV 32 A PRO HD","OPPO ENCO BUDS3 PRO BUND A5 PRO, PR4-MOBILE-ADLD12-01",0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
SAMSUNG GALAXY S25FE 8/256 JETBLACK,"ADLD12-MOBILE-20P-05, IPHONE 13 128GB STARLIGHT",0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), OPPO A3X 4/128GB OCEAN BLUE",TECNO CAMON 40 8/256 BLACK,0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
OPPO A5 PRO 8/256GB BROWN,"IPHONE 13 128GB MIDNIGHT, OPPO A3X 4/64GB OCEAN BLUE",0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
"SAMSUNG GALAXY A06 4/64 BLUE +CHARGER, XIAOMI GTV 43 A PRO UHD QLED 2026","SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, SAMSUNG GALAXY A56 5G 12/256 OLIVE",0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), OPPO A5 PRO 8/256GB BROWN","IPHONE 13 128GB MIDNIGHT, OPPO A3X 4/64GB OCEAN BLUE",0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), VIVO Y19S PRO 4/64GB BLACK","MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C), PR4-MOBILE-ADLD12-05",0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
OPPO A5 PRO 8/256GB BROWN,"MED CLEANING WIPES LENS & SCREEN (S), OPPO ENCO BUDS3 PRO BUND A5 PRO",0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 15 128GB BLUE, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",SAMSUNG GALAXY A56 5G 8/256 PINK,0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
"SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, SAMSUNG GALAXY S25FE 8/256 JETBLACK","ADLD12-MOBILE-20P-05, IPHONE 13 128GB STARLIGHT",0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), OPPO A3X 4/128GB OCEAN BLUE",TECNO CAMON 40 8/256 BLACK,0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/128GB OCEAN BLUE",TECNO CAMON 40 8/256 BLACK,0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
"IT1 PLUG IT 40  - WHT, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW","IT1 PC - USB A TO USB C, MED CLEANING WIPES LENS & SCREEN (S)",0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
"PR4-MOBILE-ADLD12-03, SAMSUNG GALAXY TAB A9+ 8/128 GRAY","IPHONE 13 128GB MIDNIGHT, PR4-MOBILE-ADLD12-05, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), SAMSUNG GALAXY A56 5G 8/256 PINK","IPHONE 15 128GB BLUE, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), SAM GALAXY FIT3 - GRAY","SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, SAMSUNG GALAXY A06 4/64 BLUE +CHARGER",0.012,0.75,23.4375,0.21093750000000003,Bundling Utama,Prioritas Tinggi
OPPO A5 PRO 8/256GB GREEN,OPPO ENCO BUDS3 PRO BUND A5 PRO,0.016,1.0,13.157894736842106,0.2105263157894737,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, SAMSUNG GALAXY TAB A9+ 8/128 GRAY",PR4-MOBILE-ADLD12-03,0.016,1.0,12.5,0.2,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, VIVO Y19S PRO 4/128GB BLACK",SAMSUNG GALAXY A07 4/128 BLACK +CHARGER,0.012,1.0,16.666666666666668,0.2,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB STARLIGHT, VIVO Y19S PRO 4/128GB BLACK",SAMSUNG GALAXY A07 4/128 BLACK +CHARGER,0.012,1.0,16.666666666666668,0.2,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, SAMSUNG GALAXY TAB A9+ 8/128 GRAY",PR4-MOBILE-ADLD12-03,0.016,1.0,12.5,0.2,Bundling Utama,Prioritas Tinggi
OPPO RENO 14F 12/256GB GREEN W/O BUND,INDOSAT-PLATINUM 50GB 12 BLN (NS),0.016,1.0,12.5,0.2,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB MIDNIGHT, MED LENS & SCREEN CLEANING WIPES (C)","MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE",0.016,0.6666666666666666,18.51851851851852,0.19753086419753085,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE","IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C)",0.016,0.8,15.384615384615387,0.19692307692307695,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), SAMSUNG GALAXY A56 5G 8/256 GRAPHITE","IPHONE 13 128GB STARLIGHT, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.036,0.7499999999999999,7.211538461538461,0.19471153846153838,Bundling Utama,Prioritas Tinggi
SAMSUNG GALAXY A56 5G 8/256 GRAPHITE,SAM TRAVEL ADAPTER (25W) WO CABLE-NEW,0.072,0.9473684210526315,2.8535193405199744,0.19464005606915194,Bundling Utama,Prioritas Tinggi
"ADLD12-MOBILE-20P-05, SAMSUNG GALAXY A56 5G 8/256 GRAPHITE","MED CLEANING WIPES LENS & SCREEN (S), SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.02,1.0,9.615384615384615,0.1923076923076923,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, POLYTRON 43 FHD SMART TV 43CV8869","MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE",0.012,0.75,20.833333333333336,0.18750000000000006,Bundling Utama,Prioritas Tinggi
"PR4-MOBILE-ADLD12-01, VIVO Y04S 4/64GB GREEN","REDMI PAD 2 4/128GB GRAY, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,0.75,20.833333333333336,0.18750000000000006,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB MIDNIGHT, IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C)","MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE",0.012,0.75,20.833333333333336,0.18750000000000006,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), VIVO Y04S 4/64GB GREEN","HUAWEI MATEPAD SE 11' 6/128 NEBULA GREY, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,0.75,20.833333333333336,0.18750000000000006,Bundling Utama,Prioritas Tinggi
OPPO A5 PRO 8/256GB BROWN,"MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE",0.012,0.75,20.833333333333336,0.18750000000000006,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), OPPO A3X 4/128GB OCEAN BLUE","IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.75,20.833333333333336,0.18750000000000006,Bundling Utama,Prioritas Tinggi
SAMSUNG GALAXY S25FE 8/256 JETBLACK,"ADLD12-MOBILE-20P-05, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,0.75,20.833333333333336,0.18750000000000006,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), OPPO A3X 4/64GB OCEAN BLUE, PR4-MOBILE-ADLD12-05","MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, OPPO A3X 4/128GB OCEAN BLUE","MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB STARLIGHT, OPPO A3X 4/128GB OCEAN BLUE, TECNO CAMON 40 8/256 BLACK","MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), SAMSUNG GALAXY A56 5G 12/256 OLIVE",XIAOMI GTV 43 A PRO UHD QLED 2026,0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), SAMSUNG GALAXY A06 4/64 BLUE +CHARGER, SAMSUNG GALAXY A56 5G 12/256 OLIVE",XIAOMI GTV 43 A PRO UHD QLED 2026,0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, SAMSUNG GALAXY A06 4/64 BLUE +CHARGER, SAMSUNG GALAXY A56 5G 12/256 OLIVE",XIAOMI GTV 43 A PRO UHD QLED 2026,0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), PR4-MOBILE-ADLD12-05, VIVO Y19S PRO 4/64GB SILVER","MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB STARLIGHT, OPPO A3X 4/128GB OCEAN BLUE","MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), OPPO A3X 4/128GB OCEAN BLUE, TECNO CAMON 40 8/256 BLACK","MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, SAMSUNG GALAXY A56 5G 12/256 OLIVE",XIAOMI GTV 43 A PRO UHD QLED 2026,0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), PR4-MOBILE-ADLD12-03, PR4-MOBILE-ADLD12-05","MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"OPPO A3X 4/128GB OCEAN BLUE, TECNO CAMON 40 8/256 BLACK","MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
OPPO A3X 4/128GB OCEAN BLUE,"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB STARLIGHT, TECNO CAMON 40 8/256 BLACK",0.012,0.5,31.25,0.1875,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE",OPPO A5 PRO 8/256GB BROWN,0.012,0.5,31.25,0.1875,Bundling Utama,Prioritas Tinggi
"SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, SAMSUNG GALAXY A06 4/64 BLUE +CHARGER, SAMSUNG GALAXY A56 5G 12/256 OLIVE",XIAOMI GTV 43 A PRO UHD QLED 2026,0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, OPPO A3X 4/128GB OCEAN BLUE, TECNO CAMON 40 8/256 BLACK","MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB STARLIGHT, IT1 PLUG IT 40  - WHT","MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"PR4-MOBILE-ADLD12-05, VIVO Y19S PRO 4/64GB BLACK","MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"OPPO A3X 4/64GB OCEAN BLUE, OPPO A5I 4/128GB RED","MED CLEANING WIPES LENS & SCREEN (S), PR4-MOBILE-ADLD12-01",0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), PR4-MOBILE-ADLD12-05, VIVO Y19S PRO 4/64GB BLACK","MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
OPPO A3X 4/128GB OCEAN BLUE,"IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), TECNO CAMON 40 8/256 BLACK",0.012,0.5,31.25,0.1875,Bundling Utama,Prioritas Tinggi
OPPO A3X 4/128GB OCEAN BLUE,"APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S), TECNO CAMON 40 8/256 BLACK",0.012,0.5,31.25,0.1875,Bundling Utama,Prioritas Tinggi
OPPO A3X 4/128GB OCEAN BLUE,"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), TECNO CAMON 40 8/256 BLACK",0.012,0.5,31.25,0.1875,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, PR4-MOBILE-ADLD12-03","PR4-MOBILE-ADLD12-05, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, SAMSUNG GALAXY TAB A9+ 8/128 GRAY",0.012,0.5,31.25,0.1875,Bundling Utama,Prioritas Tinggi
"SAMSUNG GALAXY A06 4/64 BLUE +CHARGER, SAMSUNG GALAXY A56 5G 12/256 OLIVE",XIAOMI GTV 43 A PRO UHD QLED 2026,0.012,1.0,15.625,0.1875,Bundling Utama,Prioritas Tinggi
SAMSUNG GALAXY A56 5G 8/256 GRAPHITE,"MED CLEANING WIPES LENS & SCREEN (S), SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.048,0.6315789473684211,6.072874493927126,0.18410398465800135,Bundling Utama,Prioritas Tinggi
OPPO A5 8/256GB GREEN W/O BUNDLING,"VIVO Y19S PRO 4/64GB SILVER, XIAOMI GTV 32 A PRO HD",0.012,0.42857142857142855,35.71428571428571,0.18367346938775506,Cross-Selling,Prioritas Tinggi
POLYTRON 43 FHD SMART TV 43CV8869,"IPHONE 13 128GB MIDNIGHT, IPHONE 15 128GB BLUE, OPPO A3X 4/64GB OCEAN BLUE",0.012,0.42857142857142855,35.71428571428571,0.18367346938775506,Cross-Selling,Prioritas Tinggi
POLYTRON 43 FHD SMART TV 43CV8869,"IPHONE 13 128GB MIDNIGHT, IPHONE 15 128GB BLUE",0.012,0.42857142857142855,35.71428571428571,0.18367346938775506,Cross-Selling,Prioritas Tinggi
POLYTRON 43 FHD SMART TV 43CV8869,"IPHONE 15 128GB BLUE, OPPO A3X 4/64GB OCEAN BLUE",0.012,0.42857142857142855,35.71428571428571,0.18367346938775506,Cross-Selling,Prioritas Tinggi
"SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, XIAOMI GTV 43 A PRO UHD QLED 2026","SAMSUNG GALAXY A06 4/64 BLUE +CHARGER, SAMSUNG GALAXY A56 5G 12/256 OLIVE",0.012,0.42857142857142855,35.71428571428571,0.18367346938775506,Cross-Selling,Prioritas Tinggi
"SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, XIAOMI GTV 43 A PRO UHD QLED 2026","APP 20W USB-C POWER ADAPTER-ITS (NEW), SAMSUNG GALAXY A06 4/64 BLUE +CHARGER, SAMSUNG GALAXY A56 5G 12/256 OLIVE",0.012,0.42857142857142855,35.71428571428571,0.18367346938775506,Cross-Selling,Prioritas Tinggi
"SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, XIAOMI GTV 43 A PRO UHD QLED 2026","APP 20W USB-C POWER ADAPTER-ITS (NEW), SAMSUNG GALAXY A56 5G 12/256 OLIVE",0.012,0.42857142857142855,35.71428571428571,0.18367346938775506,Cross-Selling,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.016,0.8,14.285714285714286,0.18285714285714288,Bundling Utama,Prioritas Tinggi
"PR4-MOBILE-ADLD12-05, SAMSUNG GALAXY TAB A9+ 8/128 GRAY","IPHONE 13 128GB MIDNIGHT, PR4-MOBILE-ADLD12-03",0.012,0.6,25.0,0.18,Bundling Utama,Prioritas Tinggi
